index,Hard,Soft,Pro_Brexit,Remain,Anti_Hard,Anti_Soft,Ambiguous,Intensity,tweet_id
2717,0,0,0,0,0,0,1,4,9.21E+17
2718,0,0,0,0,0,0,1,3,9.22E+17
2719,0,0,0,0,0,0,1,2,9.23E+17
2720,1,0,0,0,0,0,1,1,9.21E+17
2721,0,0,0,0,1,0,0,5,9.22E+17
2722,0,0,0,0,0,0,1,2,9.25E+17
2723,0,1,0,0,0,0,0,2,9.21E+17
2724,0,0,0,1,0,0,0,3,9.26E+17
2725,0,0,0,0,0,0,1,2,9.21E+17
2726,0,0,0,0,0,0,1,1,9.22E+17
2727,0,0,0,0,0,0,1,3,9.24E+17
2728,0,0,0,1,1,0,0,4,9.22E+17
2729,0,0,0,0,0,0,1,4,9.27E+17
2730,0,0,0,0,0,0,1,1,9.21E+17
2731,1,0,1,0,0,1,0,3,9.22E+17
2732,0,0,0,0,1,0,0,3,9.27E+17
2733,0,1,0,0,1,0,0,3,9.23E+17
2734,0,0,0,0,0,0,1,2,9.24E+17
2735,0,0,0,0,0,0,1,3,9.21E+17
2736,0,0,0,0,0,0,1,1,9.23E+17
2737,0,0,0,0,0,0,1,1,9.21E+17
2738,0,0,0,0,0,0,1,1,9.21E+17
2739,0,0,0,0,0,0,1,2,9.24E+17
2740,0,0,0,0,0,0,1,2,9.23E+17
2741,0,0,0,0,1,0,0,1,9.27E+17
2742,0,0,0,0,0,0,1,4,9.23E+17
2743,0,0,0,0,0,0,1,1,9.22E+17
2744,0,0,0,0,0,0,1,2,9.21E+17
2745,0,0,0,1,0,0,0,3,9.21E+17
2746,1,0,1,0,0,0,0,2,9.21E+17
2747,0,0,0,0,0,0,1,1,9.21E+17
2748,1,0,1,0,0,0,0,3,9.27E+17
2749,0,0,0,0,0,0,1,1,9.22E+17
2750,0,0,0,0,0,0,1,1,9.21E+17
2751,0,0,0,0,1,0,0,3,9.21E+17
2752,0,0,0,0,1,0,0,3,9.26E+17
2753,0,0,0,0,0,0,1,1,9.22E+17
2754,0,0,0,0,1,0,0,4,9.26E+17
2755,0,0,0,0,0,0,1,3,9.23E+17
2756,0,0,0,0,1,0,0,3,9.27E+17
2757,0,0,0,0,0,0,1,2,9.21E+17
2758,1,0,1,0,0,1,0,2,9.23E+17
2759,0,0,0,1,0,0,0,3,9.22E+17
2760,0,0,0,1,1,0,0,5,9.21E+17
2761,0,0,0,1,1,0,0,3,9.22E+17
2762,0,0,0,0,0,0,1,1,9.22E+17
2763,0,0,0,0,0,0,1,1,9.22E+17
2764,0,0,0,0,1,0,0,3,9.21E+17
2765,0,0,0,0,0,0,1,3,9.22E+17
2766,0,0,0,0,0,0,1,1,9.21E+17
2767,0,0,0,0,0,0,1,3,9.23E+17
2768,0,0,0,0,0,0,1,3,9.26E+17
2769,1,0,1,0,0,0,0,3,9.21E+17
2770,0,0,0,0,1,0,0,4,9.23E+17
2771,0,0,0,0,0,0,1,3,9.22E+17
2772,0,0,0,0,0,0,1,2,9.21E+17
2773,0,0,0,0,0,0,1,3,9.21E+17
2774,0,0,0,1,0,0,0,3,9.21E+17
2775,0,1,0,0,1,0,0,3,9.23E+17
2776,0,0,0,0,1,0,0,5,9.25E+17
2777,0,0,0,0,0,0,1,1,9.22E+17
2778,0,0,0,0,0,0,1,3,9.21E+17
2779,0,1,0,0,0,0,0,2,9.21E+17
2780,0,0,0,0,0,0,1,2,9.22E+17
2781,0,1,0,0,0,0,0,3,9.21E+17
2782,0,0,0,0,1,0,0,3,9.21E+17
2783,0,0,0,0,0,0,1,2,9.21E+17
2784,0,0,0,0,1,0,0,3,9.21E+17
2785,0,0,0,0,0,0,1,2,9.21E+17
2786,0,0,0,0,1,0,0,2,9.23E+17
2787,1,0,1,0,0,0,0,5,9.24E+17
2788,0,0,0,0,0,0,1,2,9.22E+17
2789,0,1,0,0,1,0,0,3,9.21E+17
2790,0,0,0,0,0,0,1,2,9.23E+17
2791,0,0,0,1,1,0,0,3,9.21E+17
2792,0,0,0,0,0,0,1,1,9.26E+17
2793,1,0,0,0,0,0,0,1,9.21E+17
2794,0,0,0,0,0,0,1,1,9.23E+17
2795,0,0,0,0,0,0,1,1,9.25E+17
2796,0,0,0,0,1,0,0,2,9.22E+17
2797,0,0,0,0,0,0,1,2,9.25E+17
2798,1,0,1,0,0,0,0,2,9.25E+17
2799,0,0,0,0,0,0,1,1,9.21E+17
2800,0,0,0,0,0,0,1,1,9.22E+17
2801,0,0,0,0,0,0,1,1,9.25E+17
2802,0,0,0,0,0,0,1,3,9.22E+17
2803,0,0,0,1,0,0,0,4,9.22E+17
2804,1,0,1,0,0,1,0,4,9.22E+17
2805,0,0,0,0,0,0,1,3,9.22E+17
2806,0,0,0,0,0,0,1,3,9.23E+17
2807,0,0,0,0,0,0,1,2,9.22E+17
2808,0,0,0,0,0,0,1,2,9.26E+17
2809,0,0,0,0,0,0,1,3,9.21E+17
2810,0,0,0,0,0,0,1,1,9.21E+17
2811,0,0,0,0,0,0,1,2,9.21E+17
2812,0,1,0,0,0,0,0,2,9.21E+17
2813,0,0,0,0,1,0,0,2,9.27E+17
2814,0,0,0,0,0,0,1,3,9.23E+17
2815,1,0,1,0,0,1,0,3,9.24E+17
2816,0,0,0,0,0,0,1,1,9.21E+17
2817,0,0,0,0,0,0,1,1,9.22E+17
2818,0,0,0,0,1,0,0,2,9.22E+17
2819,0,0,0,0,0,0,1,1,9.23E+17
2820,0,0,0,0,0,0,1,2,9.25E+17
2821,0,0,0,0,0,0,1,1,9.22E+17
2822,0,0,0,0,1,0,0,2,9.23E+17
2823,0,0,0,0,1,0,0,3,9.21E+17
2824,0,0,0,0,0,0,1,3,9.23E+17
2825,0,0,0,0,0,0,1,2,9.23E+17
2826,0,0,0,0,0,0,1,2,9.23E+17
2827,0,1,0,0,0,0,0,2,9.21E+17
2828,0,0,0,0,0,0,1,3,9.22E+17
2829,0,0,0,0,0,0,1,3,9.21E+17
2830,0,0,0,0,0,0,1,2,9.22E+17
2831,1,0,1,0,0,0,0,2,9.26E+17
2832,1,0,1,0,0,0,0,3,9.22E+17
2833,0,0,0,0,1,0,0,2,9.27E+17
2834,1,0,1,0,0,0,0,2,9.22E+17
2835,1,0,1,0,0,0,0,2,9.24E+17
2836,1,0,1,0,0,0,0,2,9.26E+17
2837,0,0,0,0,0,0,1,3,9.23E+17
2838,0,0,0,1,0,0,0,4,9.21E+17
2839,0,0,0,0,0,0,1,2,9.23E+17
2840,0,0,0,0,0,0,1,1,9.21E+17
2841,0,0,0,0,0,0,1,2,9.22E+17
2842,0,0,0,1,1,0,0,3,9.26E+17
2843,0,0,0,0,0,0,1,3,9.24E+17
2844,0,0,0,0,0,0,1,2,9.25E+17
2845,0,0,0,0,0,0,1,1,9.21E+17
2846,0,0,0,0,0,0,1,1,9.21E+17
2847,0,0,0,1,1,0,0,5,9.21E+17
2848,1,0,1,0,0,1,0,3,9.21E+17
2849,0,0,0,0,0,0,1,3,9.21E+17
2850,0,0,0,0,0,0,1,3,9.27E+17
2851,0,0,0,1,1,0,0,4,9.21E+17
2852,0,0,0,0,0,0,1,1,9.27E+17
2853,0,0,0,1,1,1,0,3,9.21E+17
2854,0,0,0,0,1,0,0,3,9.25E+17
2855,0,0,0,0,0,0,1,1,9.22E+17
2856,0,0,0,1,0,0,0,2,9.23E+17
2857,0,0,0,0,1,0,0,5,9.21E+17
2858,0,0,0,1,0,0,0,3,9.21E+17
2859,0,0,0,0,0,0,1,3,9.25E+17
2860,0,0,0,0,0,0,1,2,9.23E+17
2861,1,0,1,0,0,0,0,3,9.23E+17
2862,0,0,0,0,1,0,0,2,9.21E+17
2863,0,0,0,0,0,0,1,2,9.21E+17
2864,1,0,1,0,0,1,0,4,9.23E+17
2865,1,0,1,0,0,1,0,4,9.21E+17
2866,1,0,1,0,0,0,0,5,9.21E+17
2867,1,0,1,0,0,0,0,3,9.21E+17
2868,0,0,0,0,0,0,1,1,9.22E+17
2869,0,0,0,0,0,0,1,2,9.21E+17
2870,0,0,0,0,0,0,1,2,9.27E+17
2871,0,0,0,0,0,0,1,3,9.25E+17
2872,0,0,0,0,0,0,1,2,9.22E+17
2873,0,0,0,0,0,0,1,2,9.24E+17
2874,0,0,0,0,0,0,1,2,9.23E+17
2875,0,0,0,0,0,0,1,2,9.21E+17
2876,1,0,1,0,0,1,0,3,9.21E+17
2877,0,0,0,0,0,0,1,1,9.21E+17
2878,1,0,1,0,0,1,0,3,9.27E+17
2879,0,0,0,0,0,0,1,5,9.21E+17
2880,1,0,1,0,0,1,0,3,9.22E+17
2881,1,0,1,0,0,0,0,3,9.23E+17
2882,0,0,0,1,1,0,0,3,9.27E+17
2883,0,0,0,0,0,0,1,2,9.24E+17
2884,0,0,0,0,0,0,1,1,9.21E+17
2885,0,0,0,0,0,0,1,2,9.22E+17
2886,0,0,0,1,1,0,0,3,9.22E+17
2887,0,0,0,0,0,0,1,3,9.22E+17
2888,0,0,0,0,0,0,1,2,9.22E+17
2889,1,0,1,0,0,1,0,4,9.24E+17
2890,0,0,0,0,0,0,1,1,9.22E+17
2891,0,0,0,0,0,0,1,2,9.22E+17
2892,0,0,0,0,0,0,1,1,9.21E+17
2893,0,0,0,0,0,0,1,3,9.23E+17
2894,0,0,0,0,0,0,1,1,9.23E+17
2895,1,0,1,0,0,0,0,4,9.22E+17
2896,0,0,0,1,1,0,0,4,9.25E+17
2897,0,0,0,0,0,0,1,1,9.23E+17
2898,0,0,0,0,0,0,1,3,9.22E+17
2899,1,0,1,0,0,0,0,3,9.25E+17
2900,1,0,1,0,0,0,0,4,9.21E+17
2901,0,0,0,1,1,0,0,3,9.27E+17
2902,0,0,0,0,0,0,1,3,9.25E+17
2903,0,1,0,0,0,0,0,1,9.24E+17
2904,0,1,0,0,0,0,0,2,9.21E+17
2905,1,0,1,0,0,0,0,2,9.26E+17
2906,0,0,0,0,0,0,1,1,9.22E+17
2907,0,0,0,1,0,0,0,3,9.21E+17
2908,0,0,0,0,0,0,1,2,9.22E+17
2909,0,0,0,0,0,0,1,3,9.21E+17
2910,1,0,1,0,0,0,0,2,9.24E+17
2911,0,0,0,0,0,0,1,3,9.22E+17
2912,0,0,0,0,0,0,1,2,9.25E+17
2913,0,0,0,0,0,0,1,2,9.21E+17
2914,0,0,0,0,0,0,1,3,9.21E+17
2915,0,0,0,0,0,0,1,3,9.22E+17
2916,0,0,0,1,0,0,0,4,9.21E+17
2917,0,0,0,0,0,0,1,1,9.21E+17
2918,1,0,1,0,0,0,0,3,9.21E+17
2919,0,0,0,0,0,0,1,3,9.21E+17
2920,0,0,0,0,0,0,1,2,9.22E+17
2921,0,0,0,1,1,0,0,3,9.21E+17
2922,0,0,0,0,0,0,1,3,9.21E+17
2923,0,0,0,1,1,0,0,4,9.21E+17
2924,0,0,0,0,0,0,1,1,9.22E+17
2925,0,0,0,0,0,0,1,2,9.23E+17
2926,0,0,0,0,0,0,1,1,9.22E+17
2927,0,0,0,1,1,0,0,5,9.21E+17
2928,0,0,0,0,0,0,1,3,9.22E+17
2929,0,0,0,0,0,0,1,2,9.22E+17
2930,0,0,0,0,0,0,1,1,9.27E+17
2931,0,0,0,0,1,0,0,3,9.21E+17
2932,0,0,0,0,0,0,1,3,9.24E+17
2933,0,0,0,0,0,0,1,1,9.26E+17
2934,0,0,0,1,1,0,0,3,9.22E+17
2935,0,0,0,1,1,0,0,4,9.22E+17
2936,0,0,0,0,1,0,0,3,9.24E+17
2937,0,0,0,1,0,0,0,3,9.21E+17
2938,0,0,0,0,0,0,1,1,9.22E+17
2939,0,0,0,0,0,0,1,2,9.27E+17
2940,0,0,0,0,1,0,0,3,9.23E+17
2941,0,0,0,0,0,0,1,2,9.22E+17
2942,0,0,0,0,1,0,0,3,9.21E+17
2943,0,0,0,0,0,0,1,1,9.22E+17
2944,0,0,0,0,0,0,1,1,9.22E+17
2945,0,0,0,1,1,0,0,3,9.24E+17
2946,0,0,0,0,0,0,1,2,9.22E+17
2947,0,0,0,1,0,0,0,2,9.22E+17
2948,0,0,0,0,0,0,1,4,9.22E+17
2949,0,0,0,0,0,0,1,1,9.22E+17
2950,0,0,0,0,1,0,0,2,9.26E+17
2951,0,0,0,0,0,0,1,1,9.21E+17
2952,0,0,0,0,1,0,0,3,9.27E+17
2953,0,0,0,0,0,0,1,3,9.25E+17
2954,0,0,0,0,0,0,1,3,9.22E+17
2955,0,0,0,0,0,0,1,1,9.21E+17
2956,0,0,0,0,1,0,0,4,9.21E+17
2957,0,0,0,0,1,0,0,4,9.24E+17
2958,1,0,1,0,0,0,0,2,9.26E+17
2959,0,0,0,0,0,0,1,3,9.26E+17
2960,0,0,0,1,1,1,0,5,9.23E+17
2961,0,0,0,0,0,0,1,3,9.23E+17
2962,0,0,0,0,1,0,0,3,9.21E+17
2963,1,0,0,0,1,0,0,2,9.24E+17
2964,0,0,0,0,0,0,1,3,9.21E+17
2965,0,1,0,0,1,0,0,3,9.22E+17
2966,0,0,0,0,0,0,1,3,9.22E+17
2967,0,0,0,0,0,0,1,1,9.22E+17
2968,1,0,1,0,0,0,0,3,9.24E+17
2969,0,1,0,0,0,0,0,2,9.21E+17
2970,0,0,0,0,0,0,1,1,9.27E+17
2971,0,0,0,0,0,0,1,1,9.23E+17
2972,0,0,0,0,0,0,1,2,9.27E+17
2973,0,0,0,0,0,0,1,3,9.22E+17
2974,1,0,1,0,0,1,0,4,9.21E+17
2975,0,0,0,0,0,0,1,2,9.24E+17
2976,0,0,0,0,0,0,1,2,9.23E+17
2977,0,0,0,0,0,0,1,2,9.21E+17
2978,0,0,0,0,0,0,1,1,9.23E+17
2979,0,0,0,1,0,0,0,3,9.22E+17
2980,1,0,1,0,0,0,0,2,9.25E+17
2981,0,0,0,0,0,0,1,2,9.22E+17
2982,1,0,1,0,0,0,0,3,9.24E+17
2983,0,0,0,1,0,0,0,3,9.24E+17
2984,0,0,0,0,1,0,0,2,9.27E+17
2985,1,0,1,0,0,0,0,4,9.23E+17
2986,0,0,0,0,0,0,1,1,9.27E+17
2987,1,0,1,0,0,0,0,3,9.22E+17
2988,1,0,1,0,0,0,0,3,9.22E+17
2989,0,0,0,1,0,0,0,3,9.26E+17
2990,0,1,0,0,1,0,0,4,9.22E+17
2991,0,0,0,1,1,0,0,3,9.27E+17
2992,1,0,1,0,0,1,0,3,9.22E+17
2993,0,0,0,0,0,0,1,1,9.21E+17
2994,1,0,1,0,0,0,0,1,9.21E+17
2995,0,0,0,0,0,0,1,2,9.21E+17
2996,1,0,1,0,0,0,0,1,9.21E+17
2997,0,0,0,1,1,0,0,2,9.23E+17
2998,0,0,0,1,1,0,0,4,9.26E+17
2999,0,0,0,0,0,0,1,2,9.22E+17
3000,0,0,0,0,0,0,1,2,9.12E+17
3001,0,0,0,0,0,0,1,3,9.17E+17
3002,1,0,1,0,0,1,0,4,9.19E+17
3003,0,0,0,0,0,0,1,3,9.13E+17
3004,1,0,1,0,0,0,0,3,9.12E+17
3005,0,0,0,0,0,0,1,1,9.20E+17
3006,0,0,0,0,0,0,1,2,9.14E+17
3007,0,0,0,0,0,0,1,2,9.21E+17
3008,0,0,0,0,0,0,1,3,9.20E+17
3009,0,0,0,0,0,0,1,3,9.23E+17
3010,1,0,1,0,0,1,0,5,9.21E+17
3011,1,0,1,0,0,1,0,3,9.21E+17
3012,0,0,0,0,1,0,0,3,9.13E+17
3013,0,0,0,0,0,0,1,2,9.21E+17
3014,1,0,1,0,0,1,0,3,9.27E+17
3015,0,0,0,0,0,0,1,3,9.12E+17
3016,0,0,0,0,0,0,1,2,9.20E+17
3017,0,0,0,0,0,0,1,3,9.16E+17
3018,0,0,0,1,0,0,0,3,9.11E+17
3019,0,0,0,0,0,0,1,2,9.23E+17
3020,0,0,0,0,0,0,1,2,9.10E+17
3021,0,0,0,0,0,0,1,2,9.16E+17
3022,0,0,0,0,0,0,1,2,9.20E+17
3023,0,0,0,1,1,0,0,4,9.12E+17
3024,0,0,0,1,1,0,0,3,9.10E+17
3025,0,0,0,0,1,0,0,4,9.19E+17
3026,0,0,0,1,1,0,0,5,9.20E+17
3027,0,0,0,0,1,0,0,3,9.11E+17
3028,0,0,0,1,1,0,0,4,9.09E+17
3029,0,1,0,0,1,0,0,3,9.18E+17
3030,0,0,0,0,1,0,0,4,9.15E+17
3031,0,0,0,0,0,0,1,1,9.18E+17
3032,0,0,0,0,0,0,1,2,9.14E+17
3033,0,0,0,1,1,0,0,4,9.12E+17
3034,0,0,0,0,1,0,0,3,9.18E+17
3035,0,0,0,0,0,0,1,2,9.09E+17
3036,0,0,0,0,0,0,1,2,9.21E+17
3037,0,0,0,1,1,0,0,3,9.09E+17
3038,0,0,0,0,0,0,1,3,9.19E+17
3039,0,1,0,0,0,0,0,3,9.12E+17
3040,0,0,0,0,0,0,1,2,9.14E+17
3041,0,0,0,0,0,0,1,2,9.21E+17
3042,1,0,1,0,0,1,0,5,9.12E+17
3043,0,0,0,0,1,0,0,3,9.19E+17
3044,0,0,0,0,1,0,0,4,9.18E+17
3045,0,0,0,0,0,0,1,3,9.13E+17
3046,0,0,0,1,1,0,0,3,9.16E+17
3047,0,0,0,0,0,0,1,2,9.16E+17
3048,0,0,0,0,0,0,1,2,9.09E+17
3049,1,0,1,0,0,0,1,3,9.08E+17
3050,0,0,0,0,0,0,1,2,9.16E+17
3051,0,0,0,1,0,0,0,3,9.17E+17
3052,1,0,1,0,0,1,0,3,9.10E+17
3053,0,0,0,0,0,0,1,3,9.12E+17
3054,0,0,0,0,0,0,1,1,9.13E+17
3055,1,0,1,0,0,1,0,3,9.11E+17
3056,0,0,0,1,0,0,0,4,9.18E+17
3057,0,0,0,0,0,0,1,4,9.19E+17
3058,0,0,0,1,0,0,0,4,9.21E+17
3059,0,0,0,0,0,0,1,2,9.22E+17
3060,0,0,0,0,0,0,1,2,9.11E+17
3061,0,0,0,0,0,0,1,3,9.20E+17
3062,0,0,0,0,1,0,0,3,9.20E+17
3063,0,0,0,0,0,0,1,3,9.18E+17
3064,0,0,0,0,0,0,1,2,9.10E+17
3065,0,0,0,0,0,0,1,2,9.09E+17
3066,0,0,0,1,0,0,0,5,9.19E+17
3067,0,0,0,1,1,1,0,4,9.18E+17
3068,0,0,0,1,0,0,0,3,9.10E+17
3069,0,0,0,0,1,0,0,4,9.27E+17
3070,0,0,0,1,1,0,0,5,9.12E+17
3071,0,0,0,0,0,0,1,2,9.09E+17
3072,0,1,0,0,1,0,0,3,9.18E+17
3073,0,0,0,0,0,0,1,2,9.09E+17
3074,0,0,0,0,0,0,1,2,9.20E+17
3075,1,0,1,0,0,0,0,3,9.26E+17
3076,0,0,0,0,0,0,1,2,9.20E+17
3077,0,0,0,0,0,0,1,2,9.20E+17
3078,1,0,1,0,0,1,0,4,9.21E+17
3079,0,0,0,0,0,0,1,4,9.12E+17
3080,0,0,0,0,0,0,1,1,9.08E+17
3081,0,0,0,0,0,0,1,2,9.13E+17
3082,0,0,0,0,0,0,1,2,9.27E+17
3083,0,0,0,0,0,0,1,2,9.08E+17
3084,0,0,0,0,0,0,1,3,9.10E+17
3085,1,0,1,0,0,0,0,2,9.14E+17
3086,0,0,0,0,0,0,1,3,9.12E+17
3087,0,1,0,0,0,0,0,2,9.12E+17
3088,0,0,0,0,0,0,1,1,9.10E+17
3089,0,0,0,0,0,0,1,4,9.21E+17
3090,0,0,0,0,0,0,1,2,9.21E+17
3091,0,0,0,1,0,0,0,5,9.16E+17
3092,0,0,0,0,0,0,1,2,9.10E+17
3093,0,0,0,0,0,0,1,3,9.24E+17
3094,0,0,0,0,0,0,1,4,9.18E+17
3095,0,0,0,0,0,0,1,2,9.12E+17
3096,0,0,0,0,0,0,1,2,9.17E+17
3097,0,0,0,0,0,0,1,4,9.19E+17
3098,0,0,0,0,0,0,1,2,9.21E+17
3099,1,0,1,0,0,1,0,4,9.25E+17
3100,0,0,0,0,1,0,0,3,9.09E+17
3101,0,0,0,0,0,0,1,2,9.21E+17
3102,0,0,0,0,0,0,1,1,9.09E+17
3103,0,0,0,1,0,0,0,4,9.15E+17
3104,0,0,0,0,0,0,1,2,9.21E+17
3105,0,0,0,0,0,0,1,3,9.15E+17
3106,0,0,0,1,1,1,0,3,9.20E+17
3107,0,0,0,1,1,0,0,5,9.18E+17
3108,1,0,1,0,0,1,0,4,9.19E+17
3109,0,0,0,0,0,0,1,2,9.15E+17
3110,0,0,0,0,1,0,0,3,9.18E+17
3111,0,0,0,1,1,0,0,5,9.08E+17
3112,0,0,0,0,0,0,1,2,9.08E+17
3113,0,0,0,0,0,0,1,4,9.20E+17
3114,0,0,0,0,0,0,1,2,9.16E+17
3115,0,0,0,0,0,0,1,2,9.19E+17
3116,0,1,0,0,0,0,0,3,9.10E+17
3117,0,1,0,0,0,0,0,2,9.09E+17
3118,0,0,0,1,0,0,0,3,9.09E+17
3119,0,0,0,0,0,0,1,2,9.21E+17
3120,0,0,0,0,0,0,1,2,9.25E+17
3121,0,0,0,0,0,0,1,2,9.10E+17
3122,0,0,0,0,0,0,1,2,9.13E+17
3123,0,0,0,1,0,0,0,4,9.13E+17
3124,0,0,0,0,0,0,1,2,9.24E+17
3125,0,0,0,0,0,0,1,2,9.16E+17
3126,0,0,0,0,0,0,1,4,9.09E+17
3127,0,1,0,0,1,0,0,5,9.21E+17
3128,0,0,0,0,0,0,1,1,9.14E+17
3129,0,0,0,1,1,1,0,3,9.15E+17
3130,0,0,0,0,0,0,1,2,9.16E+17
3131,0,0,0,0,0,0,1,2,9.21E+17
3132,0,1,0,0,0,0,0,3,9.24E+17
3133,0,0,0,1,0,0,0,4,9.13E+17
3134,0,0,0,1,0,0,0,4,9.18E+17
3135,0,0,0,0,0,0,1,3,9.11E+17
3136,0,0,0,1,1,0,0,3,9.21E+17
3137,0,0,0,0,0,0,1,1,9.19E+17
3138,0,0,0,0,0,0,1,2,9.20E+17
3139,0,0,0,0,0,0,1,1,9.21E+17
3140,0,0,0,1,0,0,0,3,9.09E+17
3141,0,0,0,0,0,0,1,2,9.14E+17
3142,1,0,1,0,0,1,0,4,9.17E+17
3143,0,0,0,0,0,0,1,1,9.21E+17
3144,0,0,0,0,0,0,1,1,9.10E+17
3145,0,0,0,0,1,0,0,2,9.20E+17
3146,0,0,0,0,0,0,1,1,9.16E+17
3147,0,0,0,1,0,0,0,3,9.15E+17
3148,0,0,0,0,0,0,1,5,9.15E+17
3149,0,0,0,0,0,0,1,1,9.23E+17
3150,0,0,0,0,0,0,1,2,9.16E+17
3151,0,0,0,1,1,0,0,4,9.10E+17
3152,0,0,0,1,1,0,0,3,9.21E+17
3153,0,0,0,0,0,0,1,2,9.12E+17
3154,0,0,0,0,0,0,1,2,9.16E+17
3155,0,0,0,1,1,0,0,5,9.18E+17
3156,0,0,0,0,0,0,1,3,9.24E+17
3157,1,0,1,0,0,0,0,3,9.12E+17
3158,0,0,0,1,0,0,0,5,9.21E+17
3159,0,0,0,0,0,0,1,2,9.16E+17
3160,0,0,0,0,0,0,1,1,9.18E+17
3161,0,0,0,0,0,0,1,4,9.20E+17
3162,0,0,0,0,0,0,1,3,9.23E+17
3163,0,0,0,0,0,0,1,3,9.09E+17
3164,0,0,0,0,0,0,1,2,9.23E+17
3165,0,0,0,0,0,0,1,2,9.12E+17
3166,0,0,0,0,0,0,1,2,9.12E+17
3167,0,0,0,0,0,0,1,2,9.19E+17
3168,0,0,0,0,0,0,1,3,9.16E+17
3169,0,1,0,0,0,0,0,4,9.09E+17
3170,0,0,0,0,0,0,1,3,9.17E+17
3171,0,0,0,0,0,0,1,3,9.10E+17
3172,0,0,0,0,0,0,1,1,9.26E+17
3173,0,0,0,1,0,0,0,2,9.12E+17
3174,0,0,0,0,0,0,1,1,9.15E+17
3175,0,0,0,1,1,0,0,3,9.18E+17
3176,0,0,0,1,1,0,0,3,9.26E+17
3177,0,0,0,0,0,0,1,1,9.20E+17
3178,1,0,1,0,0,1,0,4,9.20E+17
3179,1,0,1,0,0,0,0,2,9.09E+17
3180,0,0,0,0,0,0,1,4,9.20E+17
3181,0,0,0,0,0,0,1,2,9.20E+17
3182,0,0,0,0,0,0,1,3,9.19E+17
3183,0,0,0,0,0,0,1,2,9.10E+17
3184,0,0,0,0,0,0,1,2,9.14E+17
3185,1,0,1,0,0,0,0,2,9.18E+17
3186,0,0,0,0,1,0,0,3,9.14E+17
3187,0,0,0,0,1,0,0,2,9.14E+17
3188,0,0,0,0,1,0,0,3,9.10E+17
3189,0,0,0,0,0,0,1,1,9.12E+17
3190,0,0,0,0,0,0,1,1,9.23E+17
3191,0,0,0,0,0,0,1,1,9.21E+17
3192,1,0,1,0,0,0,0,3,9.16E+17
3193,0,0,0,1,0,0,0,3,9.15E+17
3194,0,0,0,0,1,0,0,2,9.15E+17
3195,0,0,0,0,0,0,1,5,9.09E+17
3196,0,1,0,0,0,0,0,3,9.13E+17
3197,0,0,0,0,0,0,1,1,9.22E+17
3198,1,0,1,0,0,1,0,2,9.16E+17
3199,1,0,0,0,0,0,0,4,9.17E+17
3200,0,0,0,0,0,0,1,1,9.19E+17
3201,1,0,1,0,0,1,0,3,9.14E+17
3202,0,0,0,0,0,0,1,1,9.09E+17
3203,0,0,0,0,0,0,1,3,9.24E+17
3204,1,0,1,0,0,0,0,2,9.11E+17
3205,0,0,1,0,0,0,0,3,9.20E+17
3206,0,0,0,0,0,0,1,2,9.24E+17
3207,1,0,1,0,0,0,0,3,9.23E+17
3208,0,0,0,1,0,0,0,3,9.10E+17
3209,0,0,0,0,0,0,1,2,9.23E+17
3210,0,0,0,0,0,0,1,1,9.25E+17
3211,0,0,0,0,0,0,1,2,9.16E+17
3212,1,0,1,0,0,0,0,5,9.20E+17
3213,0,0,0,0,1,0,0,3,9.24E+17
3214,0,0,0,0,1,0,0,3,9.21E+17
3215,0,0,0,0,0,0,1,3,9.18E+17
3216,0,0,0,0,0,0,1,2,9.22E+17
3217,0,0,0,0,0,0,1,1,9.26E+17
3218,0,0,0,0,0,0,1,1,9.25E+17
3219,0,0,0,0,0,0,1,2,9.12E+17
3220,0,0,0,0,0,0,1,1,9.10E+17
3221,0,0,0,1,1,0,0,3,9.15E+17
3222,0,0,0,0,0,0,1,2,9.19E+17
3223,0,0,0,1,0,0,0,4,9.16E+17
3224,0,0,0,1,0,0,0,3,9.16E+17
3225,1,0,1,0,0,0,0,4,9.18E+17
3226,0,0,0,0,0,0,1,4,9.10E+17
3227,0,0,0,0,0,0,1,2,9.19E+17
3228,0,0,0,0,0,0,1,3,9.10E+17
3229,0,0,0,1,0,0,0,3,9.18E+17
3230,0,0,0,1,0,0,0,5,9.20E+17
3231,0,0,0,0,0,0,1,1,9.09E+17
3232,0,0,0,0,0,0,1,2,9.19E+17
3233,0,0,0,1,0,0,0,3,9.24E+17
3234,0,0,0,0,0,0,1,2,9.23E+17
3235,0,0,0,0,0,0,1,2,9.18E+17
3236,0,0,0,0,0,0,1,4,9.11E+17
3237,0,0,0,0,0,0,1,4,9.08E+17
3238,0,0,0,0,0,0,1,3,9.12E+17
3239,0,0,0,0,0,0,1,2,9.20E+17
3240,0,0,0,0,0,0,1,2,9.18E+17
3241,0,0,0,0,0,0,1,3,9.10E+17
3242,0,0,0,0,0,0,1,2,9.16E+17
3243,0,0,0,0,0,0,1,3,9.08E+17
3244,0,0,0,1,0,0,0,3,9.20E+17
3245,0,0,0,1,0,0,0,3,9.25E+17
3246,0,0,0,0,0,0,1,3,9.11E+17
3247,0,0,0,1,0,0,0,3,9.10E+17
3248,0,0,0,0,0,0,1,2,9.23E+17
3249,0,0,0,0,0,0,1,2,9.11E+17
3250,0,0,0,0,0,0,1,3,9.09E+17
3251,0,0,0,0,0,0,1,1,9.11E+17
3252,0,0,0,1,0,0,0,2,9.11E+17
